property_id,street_address,city,state,zip_code,county,latitude,longitude,year_built,square_footage,construction_type,roof_type,stories,occupancy_type,flood_zone,wind_zone,property_value,created_at,updated_at
PROP-0007749,4076 Bay Pl,Raleigh,NC,27211,Raleigh County,36.1778451,-91.9314285,1958,3700,CONCRETE,METAL,2,SECONDARY,VE,2,1035677.95,2020-04-23T00:00:00,2020-08-26T00:00:00
PROP-0007750,6209 Willow Blvd,Fort Worth,TX,75425,Fort Worth County,38.6608756,-98.6331209,1956,3900,MANUFACTURED,METAL,2,SECONDARY,A,2,1359426.64,2020-07-26T00:00:00,2021-01-19T00:00:00
PROP-0007751,7903 Pecan Pl,Fort Lauderdale,FL,34246,Fort Lauderdale County,36.9823194,-89.9294776,1981,1300,WOOD,SHINGLE,2,VACANT,C,2,134871.65,2020-02-22T00:00:00,2020-07-10T00:00:00
PROP-0007752,5961 Pine Pl,Springfield,IL,61559,Springfield County,28.3364331,-93.7469364,1961,1800,WOOD,WOOD_SHAKE,2,VACANT,C,5,394090.69,2022-08-14T00:00:00,2023-01-05T00:00:00
PROP-0007753,2645 Maple Dr,Baton Rouge,LA,70347,Baton Rouge County,26.5911209,-122.6846774,2003,1700,CONCRETE,SLATE,3,RENTAL,C,4,1121584.68,2020-05-21T00:00:00,2020-06-08T00:00:00
PROP-0007754,3913 Cedar Way,Birmingham,AL,35232,Birmingham County,26.648908,-96.2251768,2013,3300,STEEL,FLAT,2,RENTAL,V,2,900661.05,2023-08-30T00:00:00,2023-11-12T00:00:00
PROP-0007755,3235 Pecan St,Charlotte,NC,28478,Charlotte County,36.1864001,-83.1150205,1966,2000,FRAME,WOOD_SHAKE,2,SECONDARY,C,3,1445739.59,2023-11-20T00:00:00,2024-05-13T00:00:00
PROP-0007756,4605 Palm Ct,Fort Lauderdale,FL,32987,Fort Lauderdale County,31.6007841,-116.3792784,1998,2100,FRAME,SLATE,2,SECONDARY,AE,2,366403.61,2023-12-11T00:00:00,2024-01-29T00:00:00
PROP-0007757,4276 Laurel Way,Jackson,MS,39299,Jackson County,28.0393589,-92.2304632,2008,3000,FRAME,WOOD_SHAKE,2,RENTAL,B,3,1492177.78,2021-09-20T00:00:00,2022-02-03T00:00:00
PROP-0007758,3529 Elm Ln,Dallas,TX,78554,Dallas County,32.1797234,-99.7531881,2007,3100,STEEL,TILE,2,RENTAL,A,3,752703.51,2023-09-11T00:00:00,2023-11-03T00:00:00
PROP-0007759,6179 Pecan Ct,Los Angeles,CA,93541,Los Angeles County,32.410747,-102.5655656,2011,4300,CONCRETE,METAL,1,PRIMARY,C,5,884305.88,2020-08-22T00:00:00,2021-02-01T00:00:00
PROP-0007760,8641 Oak Ave,San Diego,CA,90134,San Diego County,32.0905806,-116.4859323,2009,1000,MASONRY,FLAT,1,VACANT,A,3,1088360.78,2021-07-07T00:00:00,2021-11-13T00:00:00
PROP-0007761,5145 Birch Dr,Myrtle Beach,SC,29122,Myrtle Beach County,41.8705796,-121.808089,2009,2400,MASONRY,WOOD_SHAKE,1,RENTAL,X500,5,336314.31,2022-04-23T00:00:00,2022-07-10T00:00:00
PROP-0007762,2426 Pecan Way,Raleigh,NC,28479,Raleigh County,33.7850282,-82.249066,2008,3100,MASONRY,METAL,2,RENTAL,VE,2,265248.25,2020-08-17T00:00:00,2021-02-13T00:00:00
PROP-0007763,7890 Walnut Ave,Wilmington,NC,27129,Wilmington County,27.6335858,-120.3487609,2017,2100,CONCRETE,TILE,2,SECONDARY,VE,2,777945.95,2022-08-06T00:00:00,2022-09-02T00:00:00
PROP-0007764,4023 Walnut Blvd,Sacramento,CA,91411,Sacramento County,33.1956671,-87.8601233,2024,1000,MASONRY,SHINGLE,2,PRIMARY,X500,1,808581.22,2023-10-07T00:00:00,2024-03-04T00:00:00
PROP-0007765,7653 Bay Dr,San Diego,CA,90580,San Diego County,38.0714571,-96.2032668,1970,1500,MANUFACTURED,TILE,1,RENTAL,V,4,1321601.37,2021-08-08T00:00:00,2021-12-28T00:00:00
PROP-0007766,7312 Pine Ct,San Antonio,TX,78463,San Antonio County,26.8497414,-120.3302635,1977,4600,STEEL,WOOD_SHAKE,2,VACANT,X500,5,949001.46,2020-10-13T00:00:00,2020-10-17T00:00:00
PROP-0007767,2686 Willow Dr,Lake Charles,LA,70951,Lake Charles County,38.1374532,-121.6517904,1988,2200,CONCRETE,WOOD_SHAKE,1,SECONDARY,X,3,559371.92,2021-04-15T00:00:00,2021-09-14T00:00:00
PROP-0007768,769 Magnolia Blvd,Raleigh,NC,27176,Raleigh County,28.9923159,-107.7270975,1972,2900,CONCRETE,METAL,2,SECONDARY,B,3,917116.15,2022-01-20T00:00:00,2022-02-22T00:00:00
PROP-0007769,6990 Bay Ln,San Diego,CA,95295,San Diego County,28.0191038,-98.2882037,1957,3800,STEEL,SLATE,2,SECONDARY,A,2,485723.15,2024-05-07T00:00:00,2024-08-27T00:00:00
PROP-0007770,8595 Magnolia Blvd,Corpus Christi,TX,76294,Corpus Christi County,41.4672116,-88.6138106,1991,3400,STEEL,SLATE,1,SECONDARY,X,3,224768.49,2022-05-14T00:00:00,2022-09-27T00:00:00
PROP-0007771,3925 Maple Ln,Shreveport,LA,70495,Shreveport County,41.1488245,-93.6737882,2005,5000,WOOD,FLAT,1,PRIMARY,X,1,383735.0,2023-08-20T00:00:00,2023-09-30T00:00:00
PROP-0007772,8501 Walnut Pl,Hattiesburg,MS,38925,Hattiesburg County,35.6942727,-101.9241769,1958,4200,MANUFACTURED,TILE,2,VACANT,V,5,1196586.3,2024-05-30T00:00:00,2024-11-02T00:00:00
PROP-0007773,2656 Hickory St,Sacramento,CA,94460,Sacramento County,36.2198159,-102.7499469,2010,800,WOOD,FLAT,1,RENTAL,V,1,1055977.21,2023-08-31T00:00:00,2023-09-18T00:00:00
PROP-0007774,2694 Walnut Ave,Fort Lauderdale,FL,32832,Fort Lauderdale County,34.1137052,-83.3784262,2000,2300,STEEL,METAL,1,SECONDARY,X500,1,714816.65,2022-08-14T00:00:00,2022-11-23T00:00:00
PROP-0007775,740 Walnut Blvd,Asheville,NC,27567,Asheville County,27.2972181,-123.9130054,1968,2500,FRAME,METAL,1,PRIMARY,X500,2,1430950.44,2021-12-02T00:00:00,2022-01-18T00:00:00
PROP-0007776,6059 Elm Ln,Savannah,GA,31248,Savannah County,31.78098,-83.1048496,1990,2500,CONCRETE,FLAT,1,PRIMARY,C,2,135137.71,2021-11-08T00:00:00,2022-03-15T00:00:00
PROP-0007777,7820 Hickory Pl,Gulfport,MS,39336,Gulfport County,37.2797166,-93.7222228,2015,3600,WOOD,TILE,2,RENTAL,A,4,112946.32,2021-09-07T00:00:00,2021-10-08T00:00:00
PROP-0007778,1021 Pine Ct,Augusta,GA,31965,Augusta County,39.0575323,-121.2258338,2022,3000,CONCRETE,SHINGLE,1,RENTAL,V,3,215974.42,2020-06-21T00:00:00,2020-08-13T00:00:00
PROP-0007779,8050 Oak St,Naperville,IL,62626,Naperville County,26.7418288,-103.6683154,1983,1200,WOOD,METAL,2,PRIMARY,C,2,875061.75,2020-11-17T00:00:00,2020-12-09T00:00:00
PROP-0007780,6349 Bay Ct,Rockford,IL,60310,Rockford County,33.760137,-114.3671698,2006,4800,WOOD,WOOD_SHAKE,2,PRIMARY,C,3,380669.62,2020-07-15T00:00:00,2020-11-11T00:00:00
PROP-0007781,9601 Walnut Ave,Montgomery,AL,36288,Montgomery County,30.7525227,-123.5516064,1972,2300,MANUFACTURED,SLATE,2,SECONDARY,A,2,300683.42,2022-06-25T00:00:00,2022-07-30T00:00:00
PROP-0007782,4227 Bay Blvd,Raleigh,NC,28855,Raleigh County,32.4542518,-116.6697445,1991,4700,MANUFACTURED,METAL,1,VACANT,B,5,848684.66,2023-04-08T00:00:00,2023-07-21T00:00:00
PROP-0007783,3529 Palm Ln,Mobile,AL,36752,Mobile County,33.9353026,-90.8954872,1976,4000,WOOD,WOOD_SHAKE,2,PRIMARY,C,5,409776.91,2021-04-14T00:00:00,2021-10-02T00:00:00
PROP-0007784,2720 Magnolia Way,Springfield,IL,60186,Springfield County,26.8038967,-85.1732041,2002,4900,CONCRETE,SLATE,2,RENTAL,C,1,1164258.4,2021-09-09T00:00:00,2021-11-20T00:00:00
PROP-0007785,990 Bay Ln,Hattiesburg,MS,38775,Hattiesburg County,33.1702004,-111.080154,1959,900,MANUFACTURED,SLATE,3,PRIMARY,V,2,1404148.86,2022-12-30T00:00:00,2023-05-27T00:00:00
PROP-0007786,836 Elm St,Atlanta,GA,30977,Atlanta County,38.3781029,-83.0586687,1984,900,MASONRY,SHINGLE,2,VACANT,VE,4,1013891.23,2020-09-01T00:00:00,2021-01-04T00:00:00
PROP-0007787,3023 Maple Dr,Mobile,AL,36240,Mobile County,34.2032829,-117.8575439,2005,3300,WOOD,SLATE,1,RENTAL,X500,5,119113.05,2022-10-11T00:00:00,2022-11-10T00:00:00
PROP-0007788,6753 Palm Pl,San Francisco,CA,91616,San Francisco County,32.8472693,-101.9698604,1983,1300,FRAME,SHINGLE,2,SECONDARY,X,2,306069.13,2022-08-14T00:00:00,2022-09-29T00:00:00
PROP-0007789,5804 Oak Dr,Augusta,GA,31130,Augusta County,34.7089803,-88.2925002,1984,3100,WOOD,FLAT,1,SECONDARY,A,5,1132623.01,2024-05-04T00:00:00,2024-05-12T00:00:00
PROP-0007790,1656 Bay Way,Greenville,SC,29852,Greenville County,29.3038965,-122.3352227,1985,3000,STEEL,FLAT,1,SECONDARY,AE,4,1192841.0,2022-12-11T00:00:00,2023-01-20T00:00:00
PROP-0007791,7565 Elm Ct,Rockford,IL,60767,Rockford County,35.1358772,-117.3521418,1998,3800,MANUFACTURED,SHINGLE,2,VACANT,V,4,1320602.84,2021-02-09T00:00:00,2021-03-22T00:00:00
PROP-0007792,5935 Laurel St,Rockford,IL,62445,Rockford County,41.02727,-105.0565721,2007,4700,WOOD,SLATE,2,RENTAL,C,1,1172308.81,2022-08-26T00:00:00,2023-02-17T00:00:00
PROP-0007793,3703 Pecan Ct,Augusta,GA,31217,Augusta County,39.7160935,-115.4579516,1951,1100,WOOD,SLATE,2,PRIMARY,VE,4,293925.96,2023-04-30T00:00:00,2023-09-05T00:00:00
PROP-0007794,914 Pecan Dr,Hattiesburg,MS,39774,Hattiesburg County,34.1077845,-120.8242014,1990,2900,MASONRY,WOOD_SHAKE,2,SECONDARY,VE,5,981571.25,2024-03-17T00:00:00,2024-08-13T00:00:00
PROP-0007795,4370 Oak Ln,Myrtle Beach,SC,29029,Myrtle Beach County,28.8627928,-102.2817903,1967,1500,STEEL,FLAT,2,RENTAL,AE,1,486416.83,2021-10-31T00:00:00,2021-11-24T00:00:00
PROP-0007796,4990 Pecan Dr,Shreveport,LA,70560,Shreveport County,39.1407156,-102.7356687,1957,3900,MANUFACTURED,TILE,2,RENTAL,B,4,339731.95,2021-12-07T00:00:00,2022-02-10T00:00:00
PROP-0007797,1984 Bay Ln,Charleston,SC,29098,Charleston County,29.0173068,-86.7281492,1973,4500,CONCRETE,FLAT,2,VACANT,AE,1,930022.09,2023-08-26T00:00:00,2023-12-04T00:00:00
PROP-0007798,1180 Pecan Dr,Rockford,IL,61243,Rockford County,37.8761406,-95.5165405,2012,3100,CONCRETE,FLAT,2,RENTAL,AE,4,1404677.63,2020-05-21T00:00:00,2020-07-03T00:00:00
PROP-0007799,2190 Cypress Ln,Corpus Christi,TX,78091,Corpus Christi County,38.2489081,-116.1655898,2009,1400,WOOD,METAL,2,RENTAL,V,1,1415389.85,2022-05-12T00:00:00,2022-06-23T00:00:00
PROP-0007800,2058 Willow Ave,Chicago,IL,60385,Chicago County,41.5891151,-103.2938702,1952,1700,STEEL,TILE,1,SECONDARY,AE,1,1486340.16,2020-02-13T00:00:00,2020-04-20T00:00:00
PROP-0007801,7170 Willow Ct,Mobile,AL,35514,Mobile County,40.2391969,-123.391916,1997,3400,CONCRETE,METAL,1,SECONDARY,AE,2,1495437.14,2020-09-04T00:00:00,2020-10-09T00:00:00
PROP-0007802,6066 Elm Pl,Mobile,AL,35717,Mobile County,28.8005916,-81.181314,1959,3000,MASONRY,SLATE,2,PRIMARY,X500,1,369855.45,2020-08-08T00:00:00,2020-08-30T00:00:00
PROP-0007803,3265 Bay Blvd,Hattiesburg,MS,39190,Hattiesburg County,39.7544986,-120.3304828,1956,2000,MASONRY,SLATE,2,PRIMARY,V,2,1395825.35,2022-11-23T00:00:00,2023-01-13T00:00:00
PROP-0007804,1533 Laurel Dr,Corpus Christi,TX,78948,Corpus Christi County,37.314574,-122.5809689,1995,4700,FRAME,WOOD_SHAKE,1,VACANT,V,3,174823.68,2020-09-13T00:00:00,2020-11-17T00:00:00
PROP-0007805,2042 Maple Ave,Tampa,FL,34471,Tampa County,40.794439,-99.9815149,1979,1800,STEEL,SHINGLE,3,PRIMARY,V,3,840846.78,2020-04-10T00:00:00,2020-04-23T00:00:00
PROP-0007806,9782 Cedar Ct,Naples,FL,34475,Naples County,35.0233342,-113.9907109,1959,4400,CONCRETE,SHINGLE,2,RENTAL,A,1,399875.25,2020-04-05T00:00:00,2020-05-21T00:00:00
PROP-0007807,7134 Bay St,Hattiesburg,MS,39372,Hattiesburg County,41.5451467,-90.5693938,1987,2600,WOOD,METAL,2,SECONDARY,AE,3,1360753.38,2020-10-10T00:00:00,2021-01-13T00:00:00
PROP-0007808,978 Birch Ave,Myrtle Beach,SC,29830,Myrtle Beach County,27.0032754,-98.7627474,2020,3600,MASONRY,TILE,2,VACANT,VE,4,1326905.86,2021-02-05T00:00:00,2021-03-19T00:00:00
PROP-0007809,2840 Hickory Blvd,Dallas,TX,79792,Dallas County,29.8567475,-121.7468175,1973,1200,FRAME,WOOD_SHAKE,1,VACANT,VE,5,336720.85,2023-03-27T00:00:00,2023-08-22T00:00:00
PROP-0007810,2255 Pine Blvd,Naperville,IL,60037,Naperville County,27.7106452,-111.6118193,1986,4000,MASONRY,FLAT,2,RENTAL,C,2,803496.68,2023-02-11T00:00:00,2023-03-09T00:00:00
PROP-0007811,6794 Cypress Ct,Chicago,IL,60455,Chicago County,30.093285,-104.2495111,1958,2900,CONCRETE,WOOD_SHAKE,2,RENTAL,V,3,486456.0,2022-08-06T00:00:00,2022-11-11T00:00:00
PROP-0007812,9960 Laurel Ct,Asheville,NC,27313,Asheville County,27.4266587,-104.3591502,2012,3300,WOOD,SLATE,1,PRIMARY,X500,5,134748.54,2022-01-10T00:00:00,2022-01-28T00:00:00
PROP-0007813,5225 Bay St,New Orleans,LA,70936,New Orleans County,25.773569,-100.1492038,1968,800,FRAME,TILE,2,VACANT,AE,4,896469.62,2020-06-27T00:00:00,2020-08-10T00:00:00
PROP-0007814,8324 Maple Pl,Hattiesburg,MS,38732,Hattiesburg County,38.1749228,-92.3110602,2005,2600,WOOD,TILE,2,VACANT,X,3,841378.65,2020-03-08T00:00:00,2020-07-18T00:00:00
PROP-0007815,4662 Pine Blvd,Huntsville,AL,36222,Huntsville County,34.1456494,-83.1542663,1999,1300,FRAME,TILE,3,SECONDARY,VE,5,853435.38,2023-05-30T00:00:00,2023-09-26T00:00:00
PROP-0007816,6227 Laurel Way,Columbia,SC,29838,Columbia County,38.3717297,-120.7702699,2002,3200,STEEL,WOOD_SHAKE,2,RENTAL,B,4,697747.88,2020-07-30T00:00:00,2021-01-26T00:00:00
PROP-0007817,5746 Hickory Ln,Augusta,GA,31682,Augusta County,28.2293669,-114.6374938,2010,4500,WOOD,FLAT,1,PRIMARY,B,3,461590.54,2020-09-07T00:00:00,2020-11-18T00:00:00
PROP-0007818,2731 Willow Ct,Macon,GA,30827,Macon County,26.4072788,-118.2490897,1979,800,WOOD,WOOD_SHAKE,2,VACANT,B,4,1367131.15,2023-05-09T00:00:00,2023-09-22T00:00:00
PROP-0007819,1250 Willow St,Mobile,AL,36679,Mobile County,32.7851091,-92.7721788,1971,2800,STEEL,FLAT,2,VACANT,VE,5,1071472.88,2021-08-04T00:00:00,2021-11-02T00:00:00
PROP-0007820,6409 Hickory Ln,Chicago,IL,62531,Chicago County,41.8920231,-112.9447728,1964,1600,FRAME,SLATE,2,VACANT,C,5,1178499.79,2022-04-01T00:00:00,2022-05-10T00:00:00
PROP-0007821,9296 Walnut St,Charlotte,NC,27717,Charlotte County,27.0494877,-110.9501695,1958,2900,CONCRETE,TILE,1,VACANT,VE,1,1002035.41,2021-07-02T00:00:00,2021-07-26T00:00:00
PROP-0007822,7694 Bay St,Raleigh,NC,27198,Raleigh County,26.8104128,-102.0972517,1989,1900,CONCRETE,TILE,1,PRIMARY,C,3,678914.53,2020-07-27T00:00:00,2020-09-23T00:00:00
PROP-0007823,9283 Elm Way,Montgomery,AL,36116,Montgomery County,34.1128804,-82.3532996,1983,4900,WOOD,METAL,1,VACANT,B,2,810076.53,2023-07-10T00:00:00,2023-08-21T00:00:00
PROP-0007824,8108 Cypress Pl,Huntsville,AL,36316,Huntsville County,28.5397935,-108.7554416,1988,2600,FRAME,WOOD_SHAKE,3,VACANT,C,4,169825.58,2022-06-20T00:00:00,2022-10-05T00:00:00
PROP-0007825,5711 Bay Ct,Greenville,SC,29968,Greenville County,32.1716762,-103.0056061,1954,5000,CONCRETE,TILE,2,RENTAL,X,3,1045438.7,2021-08-22T00:00:00,2021-08-26T00:00:00
PROP-0007826,8177 Pecan Dr,Shreveport,LA,70482,Shreveport County,34.7183421,-102.5019126,2002,4400,STEEL,WOOD_SHAKE,1,PRIMARY,AE,2,722784.62,2023-02-10T00:00:00,2023-04-16T00:00:00
PROP-0007827,8743 Pecan Ln,Huntsville,AL,36482,Huntsville County,26.1016002,-117.9360313,1995,1300,WOOD,SLATE,2,SECONDARY,AE,5,662289.21,2020-04-19T00:00:00,2020-09-22T00:00:00
PROP-0007828,1168 Birch Ct,Atlanta,GA,31218,Atlanta County,29.657448,-119.6245787,1953,4100,WOOD,METAL,1,SECONDARY,A,3,298913.51,2022-04-05T00:00:00,2022-06-14T00:00:00
PROP-0007829,1883 Bay Ct,Columbia,SC,29078,Columbia County,27.1719906,-85.0106905,2020,3900,STEEL,SLATE,2,VACANT,V,1,525009.5,2023-01-08T00:00:00,2023-01-28T00:00:00
PROP-0007830,4254 Oak Ct,Corpus Christi,TX,76434,Corpus Christi County,32.0787122,-98.0749221,1958,1200,MANUFACTURED,WOOD_SHAKE,3,PRIMARY,X500,3,466462.83,2023-08-20T00:00:00,2023-10-04T00:00:00
PROP-0007831,8808 Cedar Pl,Miami,FL,32041,Miami County,36.6248932,-102.6729175,2008,2900,MASONRY,SHINGLE,1,RENTAL,X500,1,777904.89,2022-12-13T00:00:00,2023-03-29T00:00:00
PROP-0007832,2031 Bay Ct,Rockford,IL,62987,Rockford County,39.2695369,-113.494376,2023,2100,CONCRETE,METAL,3,SECONDARY,A,5,861708.13,2020-06-09T00:00:00,2020-11-16T00:00:00
PROP-0007833,7670 Birch Dr,Los Angeles,CA,91157,Los Angeles County,37.6245449,-94.2625062,1980,1900,STEEL,SLATE,2,PRIMARY,A,1,1029770.83,2023-08-09T00:00:00,2023-10-31T00:00:00
PROP-0007834,995 Elm Way,San Francisco,CA,91476,San Francisco County,25.0045184,-81.3180298,2002,1600,FRAME,TILE,2,PRIMARY,AE,1,1215920.14,2021-01-06T00:00:00,2021-03-18T00:00:00
PROP-0007835,1883 Bay Way,Rockford,IL,61161,Rockford County,33.357155,-123.7798294,1980,4200,WOOD,SLATE,1,PRIMARY,VE,4,1478197.05,2021-07-26T00:00:00,2021-12-31T00:00:00
PROP-0007836,8843 Pine Ave,Baton Rouge,LA,70848,Baton Rouge County,35.7523578,-110.0245193,1974,1800,STEEL,FLAT,2,PRIMARY,AE,4,642498.44,2023-11-04T00:00:00,2023-12-22T00:00:00
PROP-0007837,6509 Pine Way,Charlotte,NC,27951,Charlotte County,27.7067522,-96.7305381,2018,3700,MASONRY,SHINGLE,3,SECONDARY,C,4,327411.98,2020-11-04T00:00:00,2020-12-26T00:00:00
PROP-0007838,1935 Oak St,Myrtle Beach,SC,29456,Myrtle Beach County,40.0782561,-115.1148047,2022,1500,MANUFACTURED,SHINGLE,2,SECONDARY,VE,3,334593.73,2020-08-09T00:00:00,2020-10-04T00:00:00
PROP-0007839,7800 Cedar Ct,Charlotte,NC,28899,Charlotte County,31.4699737,-90.2444559,1953,1900,MASONRY,SLATE,1,RENTAL,B,3,119253.62,2022-08-01T00:00:00,2022-08-17T00:00:00
PROP-0007840,786 Cedar Ct,Naperville,IL,60763,Naperville County,32.2361884,-109.585962,1950,2600,CONCRETE,WOOD_SHAKE,2,SECONDARY,V,5,1049734.95,2020-01-10T00:00:00,2020-04-04T00:00:00
PROP-0007841,9782 Cypress Blvd,Augusta,GA,30998,Augusta County,29.2715246,-100.3083667,1991,1400,WOOD,TILE,3,SECONDARY,X500,1,685382.04,2022-05-17T00:00:00,2022-10-21T00:00:00
PROP-0007842,2279 Birch St,Myrtle Beach,SC,29365,Myrtle Beach County,35.0288345,-84.0673439,2011,1800,MASONRY,SHINGLE,1,VACANT,X,4,351986.42,2020-01-09T00:00:00,2020-02-22T00:00:00
PROP-0007843,414 Birch Pl,Biloxi,MS,39171,Biloxi County,34.9296249,-87.6150248,1975,4500,FRAME,WOOD_SHAKE,2,PRIMARY,VE,3,141590.16,2023-11-02T00:00:00,2024-04-14T00:00:00
PROP-0007844,6510 Willow Dr,New Orleans,LA,71146,New Orleans County,37.1679701,-99.7754431,2011,3900,MASONRY,METAL,3,SECONDARY,X500,5,1155440.76,2022-10-04T00:00:00,2022-11-09T00:00:00
PROP-0007845,3629 Magnolia Pl,Shreveport,LA,71134,Shreveport County,25.5796723,-88.1677955,2023,1200,STEEL,SHINGLE,2,SECONDARY,V,1,1144701.25,2022-05-02T00:00:00,2022-09-01T00:00:00
PROP-0007846,3441 Cedar Blvd,Lafayette,LA,70321,Lafayette County,37.238116,-118.8743602,1976,2900,WOOD,WOOD_SHAKE,2,SECONDARY,V,2,1463469.67,2020-02-21T00:00:00,2020-03-20T00:00:00
PROP-0007847,6615 Elm Ln,Gulfport,MS,39423,Gulfport County,38.340101,-104.0650395,1994,1700,FRAME,SHINGLE,2,PRIMARY,C,2,702750.53,2022-01-20T00:00:00,2022-02-19T00:00:00
PROP-0007848,6157 Cypress Ave,Savannah,GA,30073,Savannah County,26.766464,-108.528534,2021,4500,FRAME,SHINGLE,1,PRIMARY,VE,5,565050.4,2022-06-29T00:00:00,2022-07-03T00:00:00
PROP-0007849,6687 Bay Dr,Biloxi,MS,39121,Biloxi County,31.1141782,-102.448152,2023,2700,WOOD,METAL,2,SECONDARY,X,4,990063.93,2021-01-05T00:00:00,2021-04-29T00:00:00
PROP-0007850,755 Hickory Ct,Sacramento,CA,95530,Sacramento County,26.9875698,-90.7162481,1964,3900,CONCRETE,SLATE,2,VACANT,X,1,1241494.49,2023-06-24T00:00:00,2023-07-27T00:00:00
PROP-0007851,1957 Cypress Ave,Fort Lauderdale,FL,32532,Fort Lauderdale County,32.32843,-111.4370702,1981,2800,MANUFACTURED,WOOD_SHAKE,2,SECONDARY,C,1,1391125.04,2020-11-11T00:00:00,2021-04-05T00:00:00
PROP-0007852,7261 Bay Blvd,San Antonio,TX,78512,San Antonio County,30.8031684,-111.6219539,2001,800,CONCRETE,WOOD_SHAKE,1,VACANT,C,1,1377587.75,2024-04-09T00:00:00,2024-09-17T00:00:00
PROP-0007853,9407 Laurel St,Austin,TX,78954,Austin County,38.0560341,-105.8696989,1952,2200,MASONRY,SHINGLE,2,PRIMARY,B,4,230433.19,2024-05-20T00:00:00,2024-07-01T00:00:00
PROP-0007854,6659 Cypress Dr,San Francisco,CA,90076,San Francisco County,29.9895305,-89.8866298,1972,3500,STEEL,WOOD_SHAKE,2,PRIMARY,AE,1,651041.75,2021-12-24T00:00:00,2022-04-18T00:00:00
PROP-0007855,9548 Pecan St,Fort Lauderdale,FL,33625,Fort Lauderdale County,38.1616734,-92.3455054,1953,3600,STEEL,TILE,2,SECONDARY,A,1,1039224.81,2023-04-23T00:00:00,2023-08-02T00:00:00
PROP-0007856,237 Oak Ave,Lake Charles,LA,70513,Lake Charles County,39.3341673,-107.8399089,1976,1400,STEEL,SLATE,3,PRIMARY,V,2,1162901.12,2023-02-21T00:00:00,2023-02-27T00:00:00
PROP-0007857,6683 Hickory St,Tampa,FL,33745,Tampa County,33.5734562,-93.5254447,1953,4700,MANUFACTURED,WOOD_SHAKE,2,SECONDARY,A,5,750339.52,2021-12-31T00:00:00,2022-03-21T00:00:00
PROP-0007858,6360 Cypress Dr,Jacksonville,FL,33135,Jacksonville County,25.198316,-100.5449716,1973,900,WOOD,WOOD_SHAKE,1,RENTAL,V,4,1410519.75,2020-01-11T00:00:00,2020-04-06T00:00:00
PROP-0007859,3216 Oak Ln,Charleston,SC,29771,Charleston County,36.8774975,-80.4044471,1981,2100,WOOD,WOOD_SHAKE,1,RENTAL,VE,1,1459719.65,2020-05-04T00:00:00,2020-10-15T00:00:00
PROP-0007860,3335 Cedar Ct,Sacramento,CA,95562,Sacramento County,40.1278607,-113.1104776,2013,3700,CONCRETE,SLATE,2,RENTAL,V,4,577659.51,2020-04-11T00:00:00,2020-06-03T00:00:00
PROP-0007861,2696 Laurel Blvd,Raleigh,NC,28081,Raleigh County,39.8279896,-96.7718083,2013,1100,MASONRY,TILE,3,SECONDARY,A,3,1391396.91,2023-09-20T00:00:00,2023-12-26T00:00:00
PROP-0007862,657 Bay Ave,Los Angeles,CA,94468,Los Angeles County,28.3937109,-100.6388173,2002,2400,WOOD,SLATE,2,SECONDARY,AE,4,863139.72,2020-06-29T00:00:00,2020-12-08T00:00:00
PROP-0007863,9470 Elm Blvd,Orlando,FL,34896,Orlando County,27.8608106,-92.5083372,1961,1100,CONCRETE,FLAT,2,PRIMARY,B,2,786569.5,2022-07-08T00:00:00,2022-10-18T00:00:00
PROP-0007864,9572 Hickory St,San Francisco,CA,94896,San Francisco County,27.377779,-121.7747245,2023,2000,FRAME,SLATE,2,PRIMARY,A,3,470346.8,2020-09-27T00:00:00,2020-10-30T00:00:00
PROP-0007865,8566 Bay Ct,Springfield,IL,60644,Springfield County,38.1344298,-93.1826562,1972,4300,WOOD,WOOD_SHAKE,2,VACANT,VE,3,217778.84,2022-12-25T00:00:00,2023-04-17T00:00:00
PROP-0007866,1858 Birch St,Naples,FL,33654,Naples County,33.8428272,-118.0128143,1951,3300,FRAME,TILE,1,RENTAL,X500,1,598435.56,2022-03-25T00:00:00,2022-09-02T00:00:00
PROP-0007867,6935 Birch Dr,Fort Worth,TX,76530,Fort Worth County,41.6263722,-101.8526235,1985,1600,FRAME,SHINGLE,3,RENTAL,X500,3,1208825.1,2022-09-25T00:00:00,2023-02-28T00:00:00
PROP-0007868,4290 Hickory Blvd,Tampa,FL,33237,Tampa County,37.7288428,-111.1013721,2004,2000,MANUFACTURED,FLAT,2,RENTAL,X500,2,1107722.05,2020-04-15T00:00:00,2020-07-21T00:00:00
PROP-0007869,9991 Willow Ave,Jackson,MS,39599,Jackson County,27.0763039,-89.7554527,1958,5000,FRAME,METAL,1,SECONDARY,C,2,418285.27,2021-12-16T00:00:00,2022-02-22T00:00:00
PROP-0007870,9773 Palm Blvd,Wilmington,NC,28712,Wilmington County,29.6082703,-120.2717523,1985,1100,MASONRY,METAL,1,PRIMARY,VE,4,1115795.4,2021-09-02T00:00:00,2022-01-10T00:00:00
PROP-0007871,9505 Cypress Blvd,Savannah,GA,30493,Savannah County,34.8757127,-118.6991098,2019,4200,WOOD,SHINGLE,1,RENTAL,B,2,1162188.9,2020-12-20T00:00:00,2021-06-14T00:00:00
