claim_id,policy_id,claim_date,reported_date,closed_date,claim_type,claim_status,claim_amount,approved_amount,deductible_applied,adjuster_id,cause_of_loss,description,created_at,updated_at
CLM-0001676,POL-0008805,2026-02-10,2026-02-20,,HAIL,DENIED,149995.29,0,0,ADJ-0108,WIND,Claim for hail damage,2026-02-20T00:00:00,2026-03-08T00:00:00
CLM-0001677,POL-0008805,2025-07-10,2025-07-23,,MOLD,REOPENED,247633.56,0,0,ADJ-0186,WIND,Claim for flood damage,2025-07-23T00:00:00,2025-08-05T00:00:00
CLM-0001678,POL-0008806,2023-12-07,2023-12-18,2024-04-16,LIABILITY,CLOSED,217324.28,146673.24,500.0,ADJ-0041,HURRICANE,Claim for hail damage,2023-12-18T00:00:00,2024-04-16T00:00:00
CLM-0001679,POL-0008809,2024-08-24,2024-09-07,,FLOOD,UNDER_REVIEW,54814.63,0,0,ADJ-0095,BURST_PIPE,Claim for hail damage,2024-09-07T00:00:00,2024-09-16T00:00:00
CLM-0001680,POL-0008817,2023-05-01,2023-05-06,2023-06-17,FLOOD,CLOSED,7618.89,6007.78,2000.0,ADJ-0089,VANDALISM,Claim for hurricane damage,2023-05-06T00:00:00,2023-06-17T00:00:00
CLM-0001681,POL-0008817,2023-06-10,2023-06-14,,MOLD,UNDER_REVIEW,97805.67,0,0,ADJ-0086,SINKHOLE,Claim for tree fall damage,2023-06-14T00:00:00,2023-07-12T00:00:00
CLM-0001682,POL-0008817,2023-03-21,2023-03-30,,FLOOD,APPROVED,123466.3,43130.82,2000.0,ADJ-0123,VANDALISM,Claim for wind damage,2023-03-30T00:00:00,2023-04-15T00:00:00
CLM-0001683,POL-0008818,2022-12-10,2022-12-13,,WIND_DAMAGE,DENIED,249202.22,0,0,ADJ-0025,TORNADO,Claim for hail damage,2022-12-13T00:00:00,2023-01-11T00:00:00
CLM-0001684,POL-0008832,2022-02-28,2022-03-12,,FIRE,OPEN,68372.01,0,0,ADJ-0133,VANDALISM,Claim for burst pipe damage,2022-03-12T00:00:00,2022-03-13T00:00:00
CLM-0001685,POL-0008860,2024-12-24,2024-12-24,,WATER_DAMAGE,DENIED,107312.43,0,0,ADJ-0036,FLOOD,Claim for tree fall damage,2024-12-24T00:00:00,2025-01-06T00:00:00
CLM-0001686,POL-0008872,2022-12-25,2023-01-04,,MOLD,OPEN,213267.38,0,0,ADJ-0180,WIND,Claim for hurricane damage,2023-01-04T00:00:00,2023-01-11T00:00:00
CLM-0001687,POL-0008883,2022-04-21,2022-05-03,,OTHER,APPROVED,2559.08,2192.21,500.0,ADJ-0017,BURST_PIPE,Claim for burst pipe damage,2022-05-03T00:00:00,2022-05-04T00:00:00
CLM-0001688,POL-0008885,2024-04-22,2024-05-04,,HAIL,UNDER_REVIEW,104102.08,0,0,ADJ-0181,TORNADO,Claim for tornado damage,2024-05-04T00:00:00,2024-05-23T00:00:00
CLM-0001689,POL-0008888,2025-02-27,2025-03-01,,THEFT,DENIED,79092.25,0,0,ADJ-0040,FIRE,Claim for hail damage,2025-03-01T00:00:00,2025-03-29T00:00:00
CLM-0001690,POL-0008888,2025-10-22,2025-10-22,,THEFT,APPROVED,140711.33,111835.24,500.0,ADJ-0006,LIGHTNING,Claim for burst pipe damage,2025-10-22T00:00:00,2025-11-10T00:00:00
CLM-0001691,POL-0008888,2025-08-07,2025-08-08,,THEFT,DENIED,123353.11,0,0,ADJ-0191,FLOOD,Claim for flood damage,2025-08-08T00:00:00,2025-08-15T00:00:00
CLM-0001692,POL-0008892,2024-04-09,2024-04-09,2024-05-02,FIRE,CLOSED,35237.08,16561.51,1500.0,ADJ-0063,SINKHOLE,Claim for hail damage,2024-04-09T00:00:00,2024-05-02T00:00:00
CLM-0001693,POL-0008892,2024-01-13,2024-01-27,,WIND_DAMAGE,REOPENED,34871.65,0,0,ADJ-0180,SINKHOLE,Claim for hurricane damage,2024-01-27T00:00:00,2024-02-21T00:00:00
CLM-0001694,POL-0008893,2022-01-30,2022-02-10,,FLOOD,OPEN,157120.46,0,0,ADJ-0092,SINKHOLE,Claim for hurricane damage,2022-02-10T00:00:00,2022-03-06T00:00:00
CLM-0001695,POL-0008906,2024-02-14,2024-02-20,,FLOOD,UNDER_REVIEW,91687.73,0,0,ADJ-0099,TORNADO,Claim for hail damage,2024-02-20T00:00:00,2024-03-17T00:00:00
CLM-0001696,POL-0008913,2023-01-04,2023-01-17,,THEFT,OPEN,154286.1,0,0,ADJ-0107,VANDALISM,Claim for flood damage,2023-01-17T00:00:00,2023-02-08T00:00:00
CLM-0001697,POL-0008913,2022-09-28,2022-10-06,,OTHER,OPEN,161863.88,0,0,ADJ-0130,TORNADO,Claim for hail damage,2022-10-06T00:00:00,2022-10-14T00:00:00
CLM-0001698,POL-0008918,2022-06-22,2022-07-03,2022-07-15,PROPERTY_DAMAGE,CLOSED,135534.82,57981.61,2500.0,ADJ-0150,BURST_PIPE,Claim for wind damage,2022-07-03T00:00:00,2022-07-15T00:00:00
CLM-0001699,POL-0008926,2024-01-11,2024-01-13,,HAIL,REOPENED,31177.73,0,0,ADJ-0049,FIRE,Claim for tornado damage,2024-01-13T00:00:00,2024-01-20T00:00:00
CLM-0001700,POL-0008926,2023-06-19,2023-06-28,,THEFT,DENIED,208080.12,0,0,ADJ-0126,SINKHOLE,Claim for fire damage,2023-06-28T00:00:00,2023-07-05T00:00:00
CLM-0001701,POL-0008944,2023-08-12,2023-08-21,,LIABILITY,UNDER_REVIEW,105717.62,0,0,ADJ-0045,FLOOD,Claim for wind damage,2023-08-21T00:00:00,2023-09-19T00:00:00
CLM-0001702,POL-0008946,2025-01-02,2025-01-16,,WATER_DAMAGE,REOPENED,211219.37,0,0,ADJ-0196,TREE_FALL,Claim for fire damage,2025-01-16T00:00:00,2025-02-08T00:00:00
CLM-0001703,POL-0008946,2025-09-05,2025-09-05,,THEFT,DENIED,77179.88,0,0,ADJ-0200,BURST_PIPE,Claim for tree fall damage,2025-09-05T00:00:00,2025-09-07T00:00:00
CLM-0001704,POL-0008956,2021-09-12,2021-09-21,,THEFT,APPROVED,249498.16,123402.07,500.0,ADJ-0013,HURRICANE,Claim for wind damage,2021-09-21T00:00:00,2021-10-16T00:00:00
CLM-0001705,POL-0008957,2022-04-01,2022-04-05,,FIRE,REOPENED,51043.29,0,0,ADJ-0028,WIND,Claim for hail damage,2022-04-05T00:00:00,2022-04-12T00:00:00
CLM-0001706,POL-0008957,2021-06-20,2021-06-24,,HAIL,OPEN,206896.79,0,0,ADJ-0089,TORNADO,Claim for sinkhole damage,2021-06-24T00:00:00,2021-07-20T00:00:00
CLM-0001707,POL-0008988,2025-09-26,2025-10-05,2025-12-26,LIABILITY,CLOSED,92485.79,77054.89,500.0,ADJ-0188,WIND,Claim for tornado damage,2025-10-05T00:00:00,2025-12-26T00:00:00
CLM-0001708,POL-0008995,2023-11-02,2023-11-10,,WATER_DAMAGE,REOPENED,176613.94,0,0,ADJ-0167,VANDALISM,Claim for fire damage,2023-11-10T00:00:00,2023-11-14T00:00:00
CLM-0001709,POL-0008998,2024-07-08,2024-07-13,,OTHER,REOPENED,123291.11,0,0,ADJ-0003,FIRE,Claim for tornado damage,2024-07-13T00:00:00,2024-07-19T00:00:00
CLM-0001710,POL-0009001,2024-02-17,2024-02-20,,LIABILITY,REOPENED,173425.9,0,0,ADJ-0029,LIGHTNING,Claim for lightning damage,2024-02-20T00:00:00,2024-03-03T00:00:00
CLM-0001711,POL-0009008,2024-04-18,2024-04-26,,PROPERTY_DAMAGE,REOPENED,71345.84,0,0,ADJ-0049,THEFT,Claim for hurricane damage,2024-04-26T00:00:00,2024-05-18T00:00:00
CLM-0001712,POL-0009011,2023-05-26,2023-06-05,,WIND_DAMAGE,APPROVED,219470.2,166815.0,2000.0,ADJ-0019,THEFT,Claim for tree fall damage,2023-06-05T00:00:00,2023-06-22T00:00:00
CLM-0001713,POL-0009020,2023-02-25,2023-03-04,,OTHER,UNDER_REVIEW,233656.72,0,0,ADJ-0173,VANDALISM,Claim for vandalism damage,2023-03-04T00:00:00,2023-03-27T00:00:00
CLM-0001714,POL-0009020,2022-09-18,2022-09-28,,THEFT,UNDER_REVIEW,102058.75,0,0,ADJ-0156,SINKHOLE,Claim for tornado damage,2022-09-28T00:00:00,2022-10-07T00:00:00
CLM-0001715,POL-0009022,2024-12-11,2024-12-17,,LIABILITY,OPEN,17914.67,0,0,ADJ-0091,TORNADO,Claim for flood damage,2024-12-17T00:00:00,2024-12-25T00:00:00
CLM-0001716,POL-0009034,2024-02-20,2024-03-04,,FIRE,UNDER_REVIEW,190125.26,0,0,ADJ-0034,THEFT,Claim for sinkhole damage,2024-03-04T00:00:00,2024-04-02T00:00:00
CLM-0001717,POL-0009038,2025-02-23,2025-03-05,,FIRE,DENIED,18217.49,0,0,ADJ-0145,BURST_PIPE,Claim for flood damage,2025-03-05T00:00:00,2025-04-02T00:00:00
CLM-0001718,POL-0009045,2023-05-02,2023-05-02,,FIRE,OPEN,227173.35,0,0,ADJ-0081,HAIL,Claim for lightning damage,2023-05-02T00:00:00,2023-05-18T00:00:00
CLM-0001719,POL-0009045,2022-06-03,2022-06-10,,HAIL,REOPENED,149139.18,0,0,ADJ-0035,HAIL,Claim for tornado damage,2022-06-10T00:00:00,2022-06-29T00:00:00
CLM-0001720,POL-0009045,2023-04-20,2023-04-25,2023-07-10,MOLD,CLOSED,98346.15,97138.35,2500.0,ADJ-0093,FLOOD,Claim for sinkhole damage,2023-04-25T00:00:00,2023-07-10T00:00:00
CLM-0001721,POL-0009055,2023-10-29,2023-11-08,2023-12-26,WIND_DAMAGE,CLOSED,61415.05,51353.43,500.0,ADJ-0199,TORNADO,Claim for flood damage,2023-11-08T00:00:00,2023-12-26T00:00:00
CLM-0001722,POL-0009077,2022-05-31,2022-06-12,,LIABILITY,OPEN,78421.96,0,0,ADJ-0049,HAIL,Claim for wind damage,2022-06-12T00:00:00,2022-06-22T00:00:00
CLM-0001723,POL-0009079,2021-12-05,2021-12-13,,HAIL,APPROVED,162860.44,153466.12,2000.0,ADJ-0197,LIGHTNING,Claim for burst pipe damage,2021-12-13T00:00:00,2021-12-20T00:00:00
CLM-0001724,POL-0009081,2024-10-02,2024-10-13,,HAIL,OPEN,164390.65,0,0,ADJ-0109,HURRICANE,Claim for theft damage,2024-10-13T00:00:00,2024-10-30T00:00:00
CLM-0001725,POL-0009084,2023-10-16,2023-10-18,,WIND_DAMAGE,DENIED,142456.51,0,0,ADJ-0035,LIGHTNING,Claim for lightning damage,2023-10-18T00:00:00,2023-10-21T00:00:00
CLM-0001726,POL-0009088,2022-12-27,2023-01-04,,OTHER,OPEN,242454.41,0,0,ADJ-0176,FIRE,Claim for wind damage,2023-01-04T00:00:00,2023-02-02T00:00:00
CLM-0001727,POL-0009088,2023-03-08,2023-03-22,,THEFT,UNDER_REVIEW,216351.14,0,0,ADJ-0029,SINKHOLE,Claim for hurricane damage,2023-03-22T00:00:00,2023-04-14T00:00:00
CLM-0001728,POL-0009097,2021-08-29,2021-09-05,2021-11-13,FLOOD,CLOSED,87226.46,51286.57,1500.0,ADJ-0117,HURRICANE,Claim for fire damage,2021-09-05T00:00:00,2021-11-13T00:00:00
CLM-0001729,POL-0009103,2021-11-18,2021-11-30,,FIRE,APPROVED,37924.42,18509.06,1500.0,ADJ-0051,HURRICANE,Claim for sinkhole damage,2021-11-30T00:00:00,2021-12-12T00:00:00
CLM-0001730,POL-0009103,2021-02-20,2021-02-23,,PROPERTY_DAMAGE,APPROVED,44325.98,33873.1,1500.0,ADJ-0065,LIGHTNING,Claim for vandalism damage,2021-02-23T00:00:00,2021-02-25T00:00:00
CLM-0001731,POL-0009105,2024-01-05,2024-01-19,,FLOOD,REOPENED,193254.57,0,0,ADJ-0158,FLOOD,Claim for tree fall damage,2024-01-19T00:00:00,2024-02-03T00:00:00
CLM-0001732,POL-0009105,2024-06-07,2024-06-13,,HAIL,REOPENED,6530.5,0,0,ADJ-0182,LIGHTNING,Claim for tree fall damage,2024-06-13T00:00:00,2024-06-23T00:00:00
CLM-0001733,POL-0009105,2024-04-20,2024-04-22,,HAIL,APPROVED,106095.72,35195.66,5000.0,ADJ-0173,HAIL,Claim for lightning damage,2024-04-22T00:00:00,2024-05-02T00:00:00
CLM-0001734,POL-0009116,2024-04-07,2024-04-11,,OTHER,UNDER_REVIEW,11903.97,0,0,ADJ-0101,HURRICANE,Claim for wind damage,2024-04-11T00:00:00,2024-04-20T00:00:00
CLM-0001735,POL-0009125,2024-02-28,2024-03-02,,HAIL,UNDER_REVIEW,149512.81,0,0,ADJ-0066,FLOOD,Claim for tornado damage,2024-03-02T00:00:00,2024-03-07T00:00:00
CLM-0001736,POL-0009125,2024-07-16,2024-07-17,,OTHER,DENIED,226751.41,0,0,ADJ-0141,TREE_FALL,Claim for tornado damage,2024-07-17T00:00:00,2024-07-18T00:00:00
CLM-0001737,POL-0009132,2023-05-11,2023-05-25,,PROPERTY_DAMAGE,UNDER_REVIEW,42587.09,0,0,ADJ-0117,VANDALISM,Claim for flood damage,2023-05-25T00:00:00,2023-06-13T00:00:00
CLM-0001738,POL-0009141,2023-04-11,2023-04-23,,WIND_DAMAGE,APPROVED,57769.38,43335.04,500.0,ADJ-0002,TORNADO,Claim for tree fall damage,2023-04-23T00:00:00,2023-04-24T00:00:00
CLM-0001739,POL-0009148,2025-06-19,2025-07-02,,WATER_DAMAGE,UNDER_REVIEW,103715.36,0,0,ADJ-0188,TORNADO,Claim for sinkhole damage,2025-07-02T00:00:00,2025-07-19T00:00:00
CLM-0001740,POL-0009152,2021-05-13,2021-05-18,,THEFT,APPROVED,232116.82,107620.77,500.0,ADJ-0182,TORNADO,Claim for theft damage,2021-05-18T00:00:00,2021-05-28T00:00:00
CLM-0001741,POL-0009152,2021-11-05,2021-11-09,,PROPERTY_DAMAGE,DENIED,98636.02,0,0,ADJ-0053,FLOOD,Claim for hurricane damage,2021-11-09T00:00:00,2021-11-15T00:00:00
CLM-0001742,POL-0009168,2022-10-27,2022-11-03,2022-12-07,WIND_DAMAGE,CLOSED,235948.55,161215.11,1500.0,ADJ-0144,WIND,Claim for tree fall damage,2022-11-03T00:00:00,2022-12-07T00:00:00
CLM-0001743,POL-0009177,2025-09-27,2025-10-05,,WIND_DAMAGE,REOPENED,134561.56,0,0,ADJ-0147,HURRICANE,Claim for tree fall damage,2025-10-05T00:00:00,2025-11-01T00:00:00
CLM-0001744,POL-0009180,2023-01-10,2023-01-12,,OTHER,UNDER_REVIEW,20257.97,0,0,ADJ-0111,BURST_PIPE,Claim for sinkhole damage,2023-01-12T00:00:00,2023-02-11T00:00:00
CLM-0001745,POL-0009180,2022-11-28,2022-12-01,2023-03-25,FIRE,CLOSED,142033.0,123921.13,2000.0,ADJ-0042,SINKHOLE,Claim for lightning damage,2022-12-01T00:00:00,2023-03-25T00:00:00
CLM-0001746,POL-0009189,2023-05-18,2023-05-24,2023-10-18,FIRE,CLOSED,129475.8,55836.65,2000.0,ADJ-0104,WIND,Claim for fire damage,2023-05-24T00:00:00,2023-10-18T00:00:00
CLM-0001747,POL-0009194,2025-07-01,2025-07-15,,HAIL,REOPENED,64825.68,0,0,ADJ-0113,BURST_PIPE,Claim for flood damage,2025-07-15T00:00:00,2025-07-25T00:00:00
CLM-0001748,POL-0009194,2025-01-04,2025-01-08,,THEFT,DENIED,223173.28,0,0,ADJ-0020,SINKHOLE,Claim for hurricane damage,2025-01-08T00:00:00,2025-02-07T00:00:00
CLM-0001749,POL-0009209,2025-03-15,2025-03-25,,THEFT,UNDER_REVIEW,94969.75,0,0,ADJ-0133,FIRE,Claim for lightning damage,2025-03-25T00:00:00,2025-04-09T00:00:00
CLM-0001750,POL-0009218,2025-04-03,2025-04-03,,LIABILITY,DENIED,19115.41,0,0,ADJ-0050,FIRE,Claim for tornado damage,2025-04-03T00:00:00,2025-04-06T00:00:00
CLM-0001751,POL-0009218,2024-11-06,2024-11-17,,PROPERTY_DAMAGE,UNDER_REVIEW,71681.57,0,0,ADJ-0109,FIRE,Claim for wind damage,2024-11-17T00:00:00,2024-12-10T00:00:00
CLM-0001752,POL-0009230,2024-02-25,2024-03-06,,HAIL,DENIED,44492.86,0,0,ADJ-0179,HURRICANE,Claim for fire damage,2024-03-06T00:00:00,2024-03-27T00:00:00
CLM-0001753,POL-0009232,2024-08-12,2024-08-18,,WIND_DAMAGE,APPROVED,120163.32,91039.23,2000.0,ADJ-0080,SINKHOLE,Claim for hail damage,2024-08-18T00:00:00,2024-09-05T00:00:00
CLM-0001754,POL-0009232,2024-12-01,2024-12-01,,OTHER,APPROVED,155008.17,126019.5,2000.0,ADJ-0144,FIRE,Claim for burst pipe damage,2024-12-01T00:00:00,2024-12-05T00:00:00
CLM-0001755,POL-0009235,2023-08-01,2023-08-03,,THEFT,APPROVED,194465.16,147915.2,1000.0,ADJ-0132,HAIL,Claim for sinkhole damage,2023-08-03T00:00:00,2023-08-11T00:00:00
CLM-0001756,POL-0009238,2025-04-30,2025-05-05,,WATER_DAMAGE,OPEN,13339.99,0,0,ADJ-0054,TREE_FALL,Claim for wind damage,2025-05-05T00:00:00,2025-05-16T00:00:00
CLM-0001757,POL-0009250,2024-03-06,2024-03-16,,WIND_DAMAGE,DENIED,22882.41,0,0,ADJ-0071,VANDALISM,Claim for burst pipe damage,2024-03-16T00:00:00,2024-03-29T00:00:00
CLM-0001758,POL-0009258,2024-11-20,2024-11-25,,MOLD,REOPENED,14801.27,0,0,ADJ-0126,THEFT,Claim for vandalism damage,2024-11-25T00:00:00,2024-11-30T00:00:00
CLM-0001759,POL-0009260,2023-03-25,2023-04-05,,LIABILITY,APPROVED,200480.81,108185.4,2500.0,ADJ-0175,TORNADO,Claim for lightning damage,2023-04-05T00:00:00,2023-04-12T00:00:00
CLM-0001760,POL-0009260,2023-02-16,2023-03-02,,HAIL,DENIED,183625.16,0,0,ADJ-0013,SINKHOLE,Claim for tornado damage,2023-03-02T00:00:00,2023-03-13T00:00:00
CLM-0001761,POL-0009266,2022-09-14,2022-09-28,,OTHER,OPEN,179485.33,0,0,ADJ-0135,SINKHOLE,Claim for flood damage,2022-09-28T00:00:00,2022-09-29T00:00:00
CLM-0001762,POL-0009268,2023-05-20,2023-05-23,,WIND_DAMAGE,DENIED,215037.88,0,0,ADJ-0028,TREE_FALL,Claim for theft damage,2023-05-23T00:00:00,2023-05-31T00:00:00
CLM-0001763,POL-0009268,2022-08-30,2022-09-12,,PROPERTY_DAMAGE,DENIED,200787.5,0,0,ADJ-0030,LIGHTNING,Claim for burst pipe damage,2022-09-12T00:00:00,2022-10-07T00:00:00
CLM-0001764,POL-0009273,2021-08-06,2021-08-11,2022-01-08,OTHER,CLOSED,112828.46,43960.63,2000.0,ADJ-0121,HURRICANE,Claim for theft damage,2021-08-11T00:00:00,2022-01-08T00:00:00
CLM-0001765,POL-0009273,2022-04-13,2022-04-19,,FIRE,OPEN,231808.99,0,0,ADJ-0193,SINKHOLE,Claim for flood damage,2022-04-19T00:00:00,2022-05-09T00:00:00
CLM-0001766,POL-0009273,2022-04-26,2022-05-06,,PROPERTY_DAMAGE,APPROVED,134624.27,41816.17,2000.0,ADJ-0145,WIND,Claim for hail damage,2022-05-06T00:00:00,2022-05-24T00:00:00
CLM-0001767,POL-0009280,2021-07-24,2021-07-30,,WATER_DAMAGE,DENIED,77235.95,0,0,ADJ-0140,TORNADO,Claim for tornado damage,2021-07-30T00:00:00,2021-08-19T00:00:00
CLM-0001768,POL-0009288,2023-01-26,2023-01-28,2023-07-01,HAIL,CLOSED,113355.19,107085.69,2000.0,ADJ-0108,VANDALISM,Claim for fire damage,2023-01-28T00:00:00,2023-07-01T00:00:00
CLM-0001769,POL-0009296,2023-07-19,2023-07-25,,WATER_DAMAGE,APPROVED,246302.73,166860.3,2000.0,ADJ-0040,TREE_FALL,Claim for tree fall damage,2023-07-25T00:00:00,2023-08-17T00:00:00
CLM-0001770,POL-0009298,2025-01-11,2025-01-18,,LIABILITY,OPEN,40197.11,0,0,ADJ-0159,LIGHTNING,Claim for tree fall damage,2025-01-18T00:00:00,2025-02-13T00:00:00
CLM-0001771,POL-0009299,2024-10-18,2024-10-25,,OTHER,APPROVED,131739.78,112818.46,2500.0,ADJ-0066,BURST_PIPE,Claim for sinkhole damage,2024-10-25T00:00:00,2024-10-28T00:00:00
CLM-0001772,POL-0009301,2024-01-18,2024-01-30,,WIND_DAMAGE,OPEN,103918.12,0,0,ADJ-0082,VANDALISM,Claim for fire damage,2024-01-30T00:00:00,2024-02-22T00:00:00
CLM-0001773,POL-0009301,2023-11-12,2023-11-26,,THEFT,APPROVED,114050.27,59804.12,1000.0,ADJ-0070,THEFT,Claim for burst pipe damage,2023-11-26T00:00:00,2023-12-06T00:00:00
CLM-0001774,POL-0009305,2025-10-06,2025-10-12,,WATER_DAMAGE,APPROVED,88944.06,60391.18,2500.0,ADJ-0063,HURRICANE,Claim for wind damage,2025-10-12T00:00:00,2025-10-20T00:00:00
CLM-0001775,POL-0009308,2022-05-01,2022-05-12,,HAIL,OPEN,23890.74,0,0,ADJ-0152,HURRICANE,Claim for sinkhole damage,2022-05-12T00:00:00,2022-06-11T00:00:00
CLM-0001776,POL-0009319,2022-06-04,2022-06-09,,PROPERTY_DAMAGE,OPEN,99884.81,0,0,ADJ-0102,HURRICANE,Claim for hail damage,2022-06-09T00:00:00,2022-06-14T00:00:00
CLM-0001777,POL-0009349,2025-10-04,2025-10-15,2025-11-10,WIND_DAMAGE,CLOSED,49759.26,41196.1,2500.0,ADJ-0089,FLOOD,Claim for sinkhole damage,2025-10-15T00:00:00,2025-11-10T00:00:00
CLM-0001778,POL-0009355,2025-04-26,2025-05-08,,PROPERTY_DAMAGE,APPROVED,228727.6,71432.03,1000.0,ADJ-0147,TORNADO,Claim for hurricane damage,2025-05-08T00:00:00,2025-06-01T00:00:00
CLM-0001779,POL-0009357,2021-02-05,2021-02-16,,FLOOD,APPROVED,189796.21,87861.87,2500.0,ADJ-0087,SINKHOLE,Claim for sinkhole damage,2021-02-16T00:00:00,2021-03-18T00:00:00
CLM-0001780,POL-0009357,2021-03-08,2021-03-21,,FIRE,UNDER_REVIEW,200432.69,0,0,ADJ-0109,FIRE,Claim for tornado damage,2021-03-21T00:00:00,2021-04-13T00:00:00
CLM-0001781,POL-0009361,2022-11-01,2022-11-12,,WATER_DAMAGE,APPROVED,118718.19,111301.68,500.0,ADJ-0155,WIND,Claim for flood damage,2022-11-12T00:00:00,2022-12-10T00:00:00
CLM-0001782,POL-0009390,2024-09-20,2024-10-04,,THEFT,DENIED,110171.09,0,0,ADJ-0178,FIRE,Claim for flood damage,2024-10-04T00:00:00,2024-11-03T00:00:00
CLM-0001783,POL-0009390,2025-03-29,2025-03-29,,THEFT,UNDER_REVIEW,115561.86,0,0,ADJ-0129,HURRICANE,Claim for hurricane damage,2025-03-29T00:00:00,2025-04-24T00:00:00
CLM-0001784,POL-0009395,2022-01-29,2022-02-05,,WATER_DAMAGE,APPROVED,154957.22,137967.77,5000.0,ADJ-0130,TORNADO,Claim for theft damage,2022-02-05T00:00:00,2022-02-21T00:00:00
CLM-0001785,POL-0009417,2023-07-22,2023-08-03,,MOLD,UNDER_REVIEW,85702.54,0,0,ADJ-0142,FLOOD,Claim for burst pipe damage,2023-08-03T00:00:00,2023-08-28T00:00:00
CLM-0001786,POL-0009427,2024-03-22,2024-04-02,2024-05-23,PROPERTY_DAMAGE,CLOSED,225772.13,69406.26,1500.0,ADJ-0174,WIND,Claim for flood damage,2024-04-02T00:00:00,2024-05-23T00:00:00
CLM-0001787,POL-0009441,2025-02-09,2025-02-19,,HAIL,REOPENED,49459.47,0,0,ADJ-0012,FLOOD,Claim for fire damage,2025-02-19T00:00:00,2025-03-16T00:00:00
CLM-0001788,POL-0009450,2022-12-29,2023-01-07,,FIRE,DENIED,66303.64,0,0,ADJ-0171,THEFT,Claim for tornado damage,2023-01-07T00:00:00,2023-01-12T00:00:00
CLM-0001789,POL-0009455,2025-01-27,2025-02-09,,FIRE,DENIED,228059.35,0,0,ADJ-0188,LIGHTNING,Claim for fire damage,2025-02-09T00:00:00,2025-02-23T00:00:00
CLM-0001790,POL-0009479,2021-07-21,2021-07-21,,FLOOD,APPROVED,139016.18,69875.81,2500.0,ADJ-0001,BURST_PIPE,Claim for flood damage,2021-07-21T00:00:00,2021-08-16T00:00:00
CLM-0001791,POL-0009491,2024-08-08,2024-08-15,,WATER_DAMAGE,DENIED,211065.73,0,0,ADJ-0115,LIGHTNING,Claim for hurricane damage,2024-08-15T00:00:00,2024-09-04T00:00:00
CLM-0001792,POL-0009498,2023-08-16,2023-08-28,,WATER_DAMAGE,DENIED,185574.99,0,0,ADJ-0078,HURRICANE,Claim for flood damage,2023-08-28T00:00:00,2023-09-26T00:00:00
CLM-0001793,POL-0009501,2022-09-22,2022-09-25,,MOLD,APPROVED,38178.48,14327.61,2000.0,ADJ-0112,VANDALISM,Claim for theft damage,2022-09-25T00:00:00,2022-10-05T00:00:00
CLM-0001794,POL-0009505,2022-12-16,2022-12-17,,LIABILITY,APPROVED,179206.28,150952.49,2500.0,ADJ-0187,VANDALISM,Claim for theft damage,2022-12-17T00:00:00,2022-12-25T00:00:00
CLM-0001795,POL-0009510,2024-02-11,2024-02-13,,LIABILITY,OPEN,161526.72,0,0,ADJ-0060,TREE_FALL,Claim for theft damage,2024-02-13T00:00:00,2024-02-19T00:00:00
CLM-0001796,POL-0009514,2024-12-10,2024-12-11,2025-04-22,OTHER,CLOSED,184924.69,83048.42,500.0,ADJ-0076,VANDALISM,Claim for flood damage,2024-12-11T00:00:00,2025-04-22T00:00:00
CLM-0001797,POL-0009515,2023-04-12,2023-04-15,,LIABILITY,OPEN,188451.0,0,0,ADJ-0143,VANDALISM,Claim for lightning damage,2023-04-15T00:00:00,2023-04-16T00:00:00
CLM-0001798,POL-0009517,2021-06-10,2021-06-20,2021-12-09,THEFT,CLOSED,125546.28,80480.22,1000.0,ADJ-0067,TREE_FALL,Claim for hail damage,2021-06-20T00:00:00,2021-12-09T00:00:00
CLM-0001799,POL-0009518,2025-01-24,2025-01-30,,WATER_DAMAGE,UNDER_REVIEW,115058.46,0,0,ADJ-0124,WIND,Claim for hail damage,2025-01-30T00:00:00,2025-02-01T00:00:00
CLM-0001800,POL-0009518,2025-04-19,2025-04-25,,OTHER,REOPENED,57235.24,0,0,ADJ-0069,LIGHTNING,Claim for wind damage,2025-04-25T00:00:00,2025-04-30T00:00:00
CLM-0001801,POL-0009518,2025-03-18,2025-03-22,,THEFT,UNDER_REVIEW,72933.65,0,0,ADJ-0189,FLOOD,Claim for hail damage,2025-03-22T00:00:00,2025-03-23T00:00:00
CLM-0001802,POL-0009521,2025-06-04,2025-06-04,,MOLD,UNDER_REVIEW,14627.34,0,0,ADJ-0184,HURRICANE,Claim for wind damage,2025-06-04T00:00:00,2025-06-06T00:00:00
CLM-0001803,POL-0009537,2024-01-26,2024-02-07,,WATER_DAMAGE,UNDER_REVIEW,11559.75,0,0,ADJ-0052,TORNADO,Claim for flood damage,2024-02-07T00:00:00,2024-02-27T00:00:00
CLM-0001804,POL-0009538,2025-08-26,2025-09-06,,THEFT,REOPENED,165312.54,0,0,ADJ-0123,FIRE,Claim for tree fall damage,2025-09-06T00:00:00,2025-09-08T00:00:00
CLM-0001805,POL-0009538,2025-09-27,2025-10-01,2026-02-05,OTHER,CLOSED,62964.43,45090.02,5000.0,ADJ-0067,FLOOD,Claim for lightning damage,2025-10-01T00:00:00,2026-02-05T00:00:00
CLM-0001806,POL-0009538,2025-01-10,2025-01-22,,LIABILITY,UNDER_REVIEW,88311.25,0,0,ADJ-0163,HAIL,Claim for hurricane damage,2025-01-22T00:00:00,2025-02-17T00:00:00
